Index;Time point [ms];Iteration length [ms];Cost
560;3117;2;4000674.828492827
561;3124;7;4000674.828492827
562;3129;5;4000674.828492827
563;3138;9;4000674.828492827
564;3143;5;4000674.828492827
565;3148;5;4000674.828492827
566;3153;5;4000674.828492827
567;3157;4;4000674.828492827
568;3158;1;4000674.828492827
569;3160;2;4000674.828492827
570;3164;4;4000674.828492827
571;3170;6;4000674.828492827
572;3174;4;4000674.828492827
573;3176;2;4000674.828492827
574;3181;5;4000674.828492827
575;3183;2;4000674.828492827
576;3189;6;4000674.828492827
577;3193;4;4000674.828492827
578;3195;2;4000674.828492827
579;3199;4;4000674.828492827
580;3199;0;4000674.828492827
581;3203;4;4000674.828492827
582;3209;6;4000674.828492827
583;3215;6;4000674.828492827
584;3219;4;4000674.828492827
585;3223;4;4000674.828492827
586;3227;4;4000674.828492827
587;3234;7;4000674.828492827
588;3241;7;4000674.828492827
589;3250;9;4000674.828492827
590;3259;9;4000674.828492827
591;3267;8;4000674.828492827
592;3273;6;4000674.828492827
593;3280;7;4000674.828492827
594;3284;4;4000674.828492827
595;3294;10;4000674.828492827
596;3324;30;4000674.828492827
597;3325;1;4000674.828492827
598;3336;11;4000674.828492827
599;3339;3;4000674.828492827
600;3349;10;4000674.828492827
601;3379;30;4000674.828492827
602;3393;14;4000674.828492827
603;3409;16;4000674.828492827
604;3419;10;4000674.828492827
605;3425;6;4000674.828492827
606;3436;11;4000674.828492827
607;3441;5;4000674.828492827
608;3445;4;4000674.828492827
609;3451;6;4000674.828492827
610;3459;8;4000674.828492827
611;3464;5;4000674.828492827
612;3474;10;4000674.828492827
613;3476;2;4000674.828492827
614;3483;7;4000674.828492827
615;3487;4;4000674.828492827
616;3490;3;4000674.828492827
617;3496;6;4000674.828492827
618;3499;3;4000674.828492827
619;3507;8;4000674.828492827
620;3511;4;4000674.828492827
621;3520;9;4000674.828492827
622;3528;8;4000674.828492827
623;3532;4;4000674.828492827
624;3532;0;4000674.828492827
625;3537;5;4000674.828492827
626;3540;3;4000674.828492827
627;3544;4;4000674.828492827
628;3546;2;4000674.828492827
629;3548;2;4000674.828492827
630;3552;4;4000674.828492827
631;3558;6;4000674.828492827
632;3558;0;4000674.828492827
633;3562;4;4000674.828492827
634;3566;4;4000674.828492827
635;3569;3;4000674.828492827
636;3577;8;4000674.828492827
637;3580;3;4000674.828492827
638;3587;7;4000674.828492827
639;3590;3;4000674.828492827
640;3596;6;4000674.828492827
641;3602;6;4000674.828492827
642;3608;6;4000674.828492827
643;3612;4;4000674.828492827
644;3615;3;4000674.828492827
645;3616;1;4000674.828492827
646;3620;4;4000674.828492827
647;3625;5;4000674.828492827
648;3626;1;4000674.828492827
649;3631;5;4000674.828492827
650;3635;4;4000674.828492827
651;3643;8;4000674.828492827
652;3648;5;4000674.828492827
653;3654;6;4000674.828492827
654;3661;7;4000674.828492827
655;3662;1;4000674.828492827
656;3665;3;4000674.828492827
657;3670;5;4000674.828492827
658;3674;4;4000674.828492827
659;3675;1;4000674.828492827
660;3681;6;4000674.828492827
661;3685;4;4000674.828492827
662;3689;4;4000674.828492827
663;3692;3;4000674.828492827
664;3693;1;4000674.828492827
665;3698;5;4000674.828492827
666;3698;0;4000674.828492827
667;3702;4;4000674.828492827
668;3706;4;4000674.828492827
669;3710;4;4000674.828492827
670;3715;5;4000674.828492827
671;3721;6;4000674.828492827
672;3724;3;4000674.828492827
673;3728;4;4000674.828492827
674;3729;1;4000674.828492827
675;3729;0;4000674.828492827
676;3736;7;4000674.828492827
677;3740;4;4000674.828492827
678;3745;5;4000674.828492827
679;3746;1;4000674.828492827
680;3750;4;4000674.828492827
681;3755;5;4000674.828492827
682;3761;6;4000674.828492827
683;3764;3;4000674.828492827
684;3765;1;4000674.828492827
685;3765;0;4000674.828492827
686;3767;2;4000674.828492827
687;3771;4;4000674.828492827
688;3783;12;4000674.828492827
689;3788;5;4000674.828492827
690;3799;11;4000674.828492827
691;3802;3;4000674.828492827
692;3810;8;4000674.828492827
693;3814;4;4000674.828492827
694;3816;2;4000674.828492827
695;3825;9;4000674.828492827
696;3835;10;4000674.828492827
697;3843;8;4000674.828492827
698;3852;9;4000674.828492827
699;3853;1;4000674.828492827
700;3862;9;4000674.828492827
701;3864;2;4000674.828492827
702;3870;6;4000674.828492827
703;3874;4;4000674.828492827
704;3880;6;4000674.828492827
705;3884;4;4000674.828492827
706;3890;6;4000674.828492827
707;3896;6;4000674.828492827
708;3904;8;4000674.828492827
709;3912;8;4000674.828492827
